일자,모델코드,입고,출고,재고
2023-07-10,R_M003,15077,20566,45177
2023-07-11,R_M003,16161,16751,44587
2023-07-12,R_M003,12500,17737,39350
2023-07-13,R_M003,17120,15723,40747
2023-07-14,R_M003,14788,17232,38303
2023-07-15,R_M003,12571,13155,37719
2023-07-16,R_M003,14003,17156,34566
2023-07-17,R_M003,14688,16026,33228
2023-07-18,R_M003,15926,17337,31817
2023-07-19,R_M003,17587,12935,36469
2023-07-20,R_M003,16155,17844,34780
2023-07-21,R_M003,16486,17492,33774
2023-07-22,R_M003,18266,14516,37524
2023-07-23,R_M003,17505,16446,38583
2023-07-24,R_M003,13432,16545,35470
2023-07-25,R_M003,13519,16679,32310
2023-07-26,R_M003,15392,15318,32384
2023-07-27,R_M003,18564,14679,36269
2023-07-28,R_M003,15207,17531,33945
2023-07-29,R_M003,14660,14053,34552
2023-07-30,R_M003,17511,19671,32392
2023-07-31,R_M003,17833,15175,35050
2023-08-01,R_M003,9190,6739,37501
2023-08-02,R_M003,8719,8635,37585
2023-08-03,R_M003,8984,7887,38682
2023-08-04,R_M003,8286,8316,38652
2023-08-05,R_M003,8223,7930,38945
2023-08-06,R_M003,7542,7957,38530
2023-08-07,R_M003,8656,8444,38742
2023-08-08,R_M003,8173,8822,38093
2023-08-09,R_M003,8949,8466,38576
2023-08-10,R_M003,8624,7445,39755
2023-08-11,R_M003,7967,6932,40790
2023-08-12,R_M003,6486,8151,39125
2023-08-13,R_M003,8735,7698,40162
2023-08-14,R_M003,8661,8965,39858
2023-08-15,R_M003,6996,8806,38048
2023-08-16,R_M003,7501,7453,38096
2023-08-17,R_M003,8145,8626,37615
2023-08-18,R_M003,7805,9088,36332
2023-08-19,R_M003,8305,8282,36355
2023-08-20,R_M003,8427,8625,36157
2023-08-21,R_M003,8973,6480,38650
2023-08-22,R_M003,7833,6133,40350
2023-08-23,R_M003,9135,8386,41099
2023-08-24,R_M003,7721,8013,40807
2023-08-25,R_M003,9145,8777,41175
2023-08-26,R_M003,7332,8055,40452
2023-08-27,R_M003,8370,8112,40710
2023-08-28,R_M003,7647,7639,40718
2023-08-29,R_M003,7538,7760,40496
2023-08-30,R_M003,8104,10906,37694
2023-08-31,R_M003,8472,8324,37842
2023-09-01,R_M003,6260,6503,37599
2023-09-02,R_M003,6712,5788,38523
2023-09-03,R_M003,7059,5150,40432
2023-09-04,R_M003,5856,6028,40260
2023-09-05,R_M003,5492,6082,39670
2023-09-06,R_M003,4817,6181,38306
2023-09-07,R_M003,7043,6810,38539
2023-09-08,R_M003,6303,7594,37248
2023-09-09,R_M003,6433,6110,37571
2023-09-10,R_M003,5904,5800,37675
2023-09-11,R_M003,6197,6361,37511
2023-09-12,R_M003,5964,5530,37945
2023-09-13,R_M003,5697,6398,37244
2023-09-14,R_M003,5143,6425,35962
2023-09-15,R_M003,6129,5120,36971
2023-09-16,R_M003,7092,6367,37696
2023-09-17,R_M003,5959,5935,37720
2023-09-18,R_M003,5693,6099,37314
2023-09-19,R_M003,6259,5672,37901
2023-09-20,R_M003,5991,6178,37714
2023-09-21,R_M003,6152,7434,36432
2023-09-22,R_M003,5893,6731,35594
2023-09-23,R_M003,6196,5725,36065
2023-09-24,R_M003,5868,5709,36224
2023-09-25,R_M003,6432,6235,36421
2023-09-26,R_M003,5881,4971,37331
2023-09-27,R_M003,6758,6504,37585
2023-09-28,R_M003,5524,5984,37125
2023-09-29,R_M003,5845,6734,36236
2023-09-30,R_M003,6377,7026,35587
2023-10-01,R_M003,4909,3447,37049
2023-10-02,R_M003,3483,4644,35888
2023-10-03,R_M003,3623,4110,35401
2023-10-04,R_M003,4765,3462,36704
2023-10-05,R_M003,3818,4046,36476
2023-10-06,R_M003,4276,3396,37356
2023-10-07,R_M003,4340,3774,37922
2023-10-08,R_M003,4009,4660,37271
2023-10-09,R_M003,3972,3580,37663
2023-10-10,R_M003,3441,4322,36782
2023-10-11,R_M003,4174,4258,36698
2023-10-12,R_M003,3444,4018,36124
2023-10-13,R_M003,4465,3577,37012
2023-10-14,R_M003,3870,5128,35754
2023-10-15,R_M003,3505,4296,34963
2023-10-16,R_M003,3559,4268,34254
2023-10-17,R_M003,3650,4542,33362
2023-10-18,R_M003,4347,3902,33807
2023-10-19,R_M003,4087,4576,33318
2023-10-20,R_M003,3806,4938,32186
2023-10-21,R_M003,4956,4426,32716
2023-10-22,R_M003,4220,3918,33018
2023-10-23,R_M003,4005,3817,33206
2023-10-24,R_M003,4073,3456,33823
2023-10-25,R_M003,4017,3513,34327
2023-10-26,R_M003,4076,4741,33662
2023-10-27,R_M003,5171,3314,35519
2023-10-28,R_M003,4430,4356,35593
2023-10-29,R_M003,3735,4294,35034
2023-10-30,R_M003,3696,4126,34604
2023-10-31,R_M003,3841,3652,34793
2023-11-01,R_M003,14596,14854,34535
2023-11-02,R_M003,15729,15240,35024
2023-11-03,R_M003,17371,15352,37043
2023-11-04,R_M003,17605,15564,39084
2023-11-05,R_M003,14733,18277,35540
2023-11-06,R_M003,20111,18346,37305
2023-11-07,R_M003,14453,16054,35704
2023-11-08,R_M003,15932,14742,36894
2023-11-09,R_M003,15401,16450,35845
2023-11-10,R_M003,14482,16526,33801
2023-11-11,R_M003,14921,14846,33876
2023-11-12,R_M003,14820,14671,34025
2023-11-13,R_M003,18265,18084,34206
2023-11-14,R_M003,15543,15395,34354
2023-11-15,R_M003,15951,14313,35992
2023-11-16,R_M003,14584,17416,33160
2023-11-17,R_M003,14615,15734,32041
2023-11-18,R_M003,18209,15736,34514
2023-11-19,R_M003,14956,14919,34551
2023-11-20,R_M003,14690,16160,33081
2023-11-21,R_M003,17095,14779,35397
2023-11-22,R_M003,18668,18886,35179
2023-11-23,R_M003,14555,14299,35435
2023-11-24,R_M003,18459,16656,37238
2023-11-25,R_M003,15487,19266,33459
2023-11-26,R_M003,18218,14539,37138
2023-11-27,R_M003,16201,16200,37139
2023-11-28,R_M003,16515,16743,36911
2023-11-29,R_M003,16325,16286,36950
2023-11-30,R_M003,16124,14792,38282
2023-12-01,R_M003,15325,13971,39636
2023-12-02,R_M003,16752,17160,39228
2023-12-03,R_M003,17167,15645,40750
2023-12-04,R_M003,14777,15391,40136
2023-12-05,R_M003,13784,14747,39173
2023-12-06,R_M003,15411,14681,39903
2023-12-07,R_M003,15135,15119,39919
2023-12-08,R_M003,17335,15460,41794
2023-12-09,R_M003,12501,14018,40277
2023-12-10,R_M003,16109,13830,42556
2023-12-11,R_M003,15075,14184,43447
2023-12-12,R_M003,15744,15096,44095
2023-12-13,R_M003,13379,14884,42590
2023-12-14,R_M003,15886,14663,43813
2023-12-15,R_M003,15305,13373,45745
2023-12-16,R_M003,15593,18129,43209
2023-12-17,R_M003,13811,14104,42916
2023-12-18,R_M003,11507,16549,37874
2023-12-19,R_M003,13469,15842,35501
2023-12-20,R_M003,14999,14386,36114
2023-12-21,R_M003,17586,15812,37888
2023-12-22,R_M003,18340,15680,40548
2023-12-23,R_M003,13576,17684,36440
2023-12-24,R_M003,17181,15105,38516
2023-12-25,R_M003,16277,13640,41153
2023-12-26,R_M003,14441,15047,40547
2023-12-27,R_M003,13778,17804,36521
2023-12-28,R_M003,15239,11754,40006
2023-12-29,R_M003,15173,15759,39420
2023-12-30,R_M003,12428,15918,35930
2023-12-31,R_M003,14181,18259,31852
2023-01-01,T_M001,2559,3161,16944
2023-01-02,T_M001,2947,3038,16853
2023-01-03,T_M001,3263,3227,16889
2023-01-04,T_M001,2820,3285,16424
2023-01-05,T_M001,3160,3494,16090
2023-01-06,T_M001,3018,2593,16515
2023-01-07,T_M001,2649,2896,16268
2023-01-08,T_M001,2984,3346,15906
2023-01-09,T_M001,2362,3187,15081
2023-01-10,T_M001,2709,3185,14605
2023-01-11,T_M001,2313,2891,14027
2023-01-12,T_M001,3085,3024,14088
2023-01-13,T_M001,2984,3404,13668
2023-01-14,T_M001,2614,2964,13318
2023-01-15,T_M001,2526,2381,13463
2023-01-16,T_M001,2621,2932,13152
2023-01-17,T_M001,3360,2795,13717
2023-01-18,T_M001,3337,2977,14077
2023-01-19,T_M001,3281,3817,13541
2023-01-20,T_M001,3396,3222,13715
2023-01-21,T_M001,3040,3278,13477
2023-01-22,T_M001,2744,3075,13146
2023-01-23,T_M001,2674,2950,12870
2023-01-24,T_M001,3150,2918,13102
2023-01-25,T_M001,2799,2777,13124
2023-01-26,T_M001,3479,2721,13882
2023-01-27,T_M001,3034,2819,14097
2023-01-28,T_M001,2780,2708,14169
2023-01-29,T_M001,2950,3703,13416
2023-01-30,T_M001,3127,2907,13636
2023-01-31,T_M001,3252,2709,14179
2023-02-01,T_M001,988,1022,14145
2023-02-02,T_M001,1225,990,14380
2023-02-03,T_M001,966,996,14350
2023-02-04,T_M001,1010,988,14372
2023-02-05,T_M001,1136,1076,14432
2023-02-06,T_M001,816,1031,14217
2023-02-07,T_M001,1040,1075,14182
2023-02-08,T_M001,943,834,14291
2023-02-09,T_M001,1135,930,14496
2023-02-10,T_M001,1131,946,14681
2023-02-11,T_M001,997,1090,14588
2023-02-12,T_M001,1017,997,14608
2023-02-13,T_M001,963,989,14582
2023-02-14,T_M001,1125,998,14709
2023-02-15,T_M001,1001,1084,14626
2023-02-16,T_M001,998,932,14692
2023-02-17,T_M001,1075,1031,14736
2023-02-18,T_M001,1113,1251,14598
2023-02-19,T_M001,951,1072,14477
2023-02-20,T_M001,974,1162,14289
2023-02-21,T_M001,953,1036,14206
2023-02-22,T_M001,952,1157,14001
2023-02-23,T_M001,923,1045,13879
2023-02-24,T_M001,1055,885,14049
2023-02-25,T_M001,945,1075,13919
2023-02-26,T_M001,1134,860,14193
2023-02-27,T_M001,798,1031,13960
2023-02-28,T_M001,1092,1052,14000
2023-03-01,T_M001,3236,2668,14568
2023-03-02,T_M001,2957,3249,14276
2023-03-03,T_M001,2840,2984,14132
2023-03-04,T_M001,3199,2912,14419
2023-03-05,T_M001,2565,3201,13783
2023-03-06,T_M001,2759,2956,13586
2023-03-07,T_M001,2976,2596,13966
2023-03-08,T_M001,3446,3172,14240
2023-03-09,T_M001,3271,2798,14713
2023-03-10,T_M001,2780,3339,14154
2023-03-11,T_M001,3325,3223,14256
2023-03-12,T_M001,2972,2955,14273
2023-03-13,T_M001,2602,3079,13796
2023-03-14,T_M001,3039,3370,13465
2023-03-15,T_M001,2905,2971,13399
2023-03-16,T_M001,2935,3364,12970
2023-03-17,T_M001,3090,2921,13139
2023-03-18,T_M001,3063,3023,13179
2023-03-19,T_M001,3081,3112,13148
2023-03-20,T_M001,2647,2113,13682
2023-03-21,T_M001,2852,3114,13420
2023-03-22,T_M001,2854,2739,13535
2023-03-23,T_M001,2435,3293,12677
2023-03-24,T_M001,2861,3264,12274
2023-03-25,T_M001,3083,3038,12319
2023-03-26,T_M001,2996,3173,12142
2023-03-27,T_M001,3440,3373,12209
2023-03-28,T_M001,3122,3068,12263
2023-03-29,T_M001,2815,2809,12269
2023-03-30,T_M001,3226,3051,12444
2023-03-31,T_M001,2485,3068,11861
2023-04-01,T_M001,2214,2091,11984
2023-04-02,T_M001,1933,2007,11910
2023-04-03,T_M001,1951,2027,11834
2023-04-04,T_M001,1973,2062,11745
2023-04-05,T_M001,2035,2563,11217
2023-04-06,T_M001,1734,1780,11171
2023-04-07,T_M001,1779,2262,10688
2023-04-08,T_M001,2248,1968,10968
2023-04-09,T_M001,1950,2123,10795
2023-04-10,T_M001,1944,1711,11028
2023-04-11,T_M001,1876,1933,10971
2023-04-12,T_M001,1906,1986,10891
2023-04-13,T_M001,1954,1932,10913
2023-04-14,T_M001,2273,2317,10869
2023-04-15,T_M001,1901,2130,10640
2023-04-16,T_M001,1845,2191,10294
2023-04-17,T_M001,1729,1849,10174
2023-04-18,T_M001,1947,2289,9832
2023-04-19,T_M001,1831,1963,9700
2023-04-20,T_M001,2096,2209,9587
2023-04-21,T_M001,1838,1852,9573
2023-04-22,T_M001,1808,2106,9275
2023-04-23,T_M001,2001,2206,9070
2023-04-24,T_M001,1951,2112,8909
2023-04-25,T_M001,1981,2163,8727
2023-04-26,T_M001,1818,2519,8026
2023-04-27,T_M001,2126,2148,8004
2023-04-28,T_M001,2410,2186,8228
2023-04-29,T_M001,1694,2198,7724
2023-04-30,T_M001,1281,1991,7014
2023-05-01,T_M001,2990,3331,6673
2023-05-02,T_M001,2866,3035,6504
2023-05-03,T_M001,3607,3655,6456
2023-05-04,T_M001,2960,2782,6634
2023-05-05,T_M001,3140,3252,6522
2023-05-06,T_M001,2987,3092,6417
2023-05-07,T_M001,3320,3064,6673
2023-05-08,T_M001,3101,3248,6526
2023-05-09,T_M001,3179,3829,5876
2023-05-10,T_M001,2896,3160,5612
2023-05-11,T_M001,3004,2631,5985
2023-05-12,T_M001,2781,3005,5761
2023-05-13,T_M001,3111,2848,6024
2023-05-14,T_M001,3072,3090,6006
2023-05-15,T_M001,3467,3132,6341
2023-05-16,T_M001,3153,3818,5676
2023-05-17,T_M001,3480,3380,5776
2023-05-18,T_M001,2541,3612,4705
2023-05-19,T_M001,3077,3324,4458
2023-05-20,T_M001,2523,2897,4084
2023-05-21,T_M001,2730,2856,3958
2023-05-22,T_M001,3119,2412,4665
2023-05-23,T_M001,3045,2917,4793
2023-05-24,T_M001,2919,3126,4586
2023-05-25,T_M001,3175,3323,4438
2023-05-26,T_M001,3209,2998,4649
2023-05-27,T_M001,3118,2667,5100
2023-05-28,T_M001,2505,3306,4299
2023-05-29,T_M001,3209,2648,4860
2023-05-30,T_M001,3563,2599,5824
2023-05-31,T_M001,3609,2727,6706
2023-06-01,T_M001,8984,9978,5712
2023-06-02,T_M001,8418,9126,5004
2023-06-03,T_M001,9795,9207,5592
2023-06-04,T_M001,7527,11507,1612
2023-06-05,T_M001,10382,9245,2749
2023-06-06,T_M001,9851,8671,3929
2023-06-07,T_M001,8369,9611,2687
2023-06-08,T_M001,10061,8840,3908
2023-06-09,T_M001,11014,8747,6175
2023-06-10,T_M001,8972,9076,6071
2023-06-11,T_M001,8840,9296,5615
2023-06-12,T_M001,10728,9115,7228
2023-06-13,T_M001,8484,9601,6111
2023-06-14,T_M001,9208,8605,6714
2023-06-15,T_M001,7699,7771,6642
2023-06-16,T_M001,8740,11019,4363
2023-06-17,T_M001,10079,8173,6269
2023-06-18,T_M001,8901,8253,6917
2023-06-19,T_M001,8526,9291,6152
2023-06-20,T_M001,8393,7010,7535
2023-06-21,T_M001,8703,9469,6769
2023-06-22,T_M001,11315,10302,7782
2023-06-23,T_M001,10197,8643,9336
2023-06-24,T_M001,10276,9932,9680
2023-06-25,T_M001,8054,7767,9967
2023-06-26,T_M001,9679,8160,11486
2023-06-27,T_M001,9098,8703,11881
2023-06-28,T_M001,9338,8078,13141
2023-06-29,T_M001,9430,9853,12718
2023-06-30,T_M001,8978,9850,11846
2023-07-01,T_M001,10457,10468,11835
2023-07-02,T_M001,8067,7852,12050
2023-07-03,T_M001,8355,9488,10917
2023-07-04,T_M001,11630,8317,14230
2023-07-05,T_M001,9171,9317,14084
2023-07-06,T_M001,9036,9390,13730
2023-07-07,T_M001,8009,8732,13007
2023-07-08,T_M001,8448,7745,13710
2023-07-09,T_M001,9946,7952,15704
2023-07-10,T_M001,9746,9279,16171
2023-07-11,T_M001,8992,9089,16074
2023-07-12,T_M001,10011,8009,18076
2023-07-13,T_M001,9270,8671,18675
2023-07-14,T_M001,9953,7933,20695
2023-07-15,T_M001,10396,9631,21460
2023-07-16,T_M001,10228,6693,24995
2023-07-17,T_M001,8727,7957,25765
2023-07-18,T_M001,7980,9727,24018
2023-07-19,T_M001,9389,10229,23178
2023-07-20,T_M001,8008,8529,22657
2023-07-21,T_M001,8654,7181,24130
2023-07-22,T_M001,6319,9028,21421
2023-07-23,T_M001,9835,9023,22233
2023-07-24,T_M001,9734,8583,23384
2023-07-25,T_M001,8458,8309,23533
2023-07-26,T_M001,8470,9176,22827
2023-07-27,T_M001,8173,8911,22089
2023-07-28,T_M001,7493,8096,21486
2023-07-29,T_M001,9095,10309,20272
2023-07-30,T_M001,8198,10311,18159
2023-07-31,T_M001,9597,8440,19316
2023-08-01,T_M001,3690,4002,19004
2023-08-02,T_M001,4270,3730,19544
2023-08-03,T_M001,4361,3911,19994
2023-08-04,T_M001,4794,3235,21553
2023-08-05,T_M001,3757,3282,22028
2023-08-06,T_M001,3848,3262,22614
2023-08-07,T_M001,4043,4624,22033
2023-08-08,T_M001,3455,3360,22128
2023-08-09,T_M001,3617,4413,21332
2023-08-10,T_M001,4196,4378,21150
2023-08-11,T_M001,3896,4354,20692
2023-08-12,T_M001,4036,3123,21605
2023-08-13,T_M001,3447,4387,20665
2023-08-14,T_M001,3838,3794,20709
2023-08-15,T_M001,3938,4322,20325
2023-08-16,T_M001,4568,4484,20409
2023-08-17,T_M001,3396,3583,20222
2023-08-18,T_M001,4418,3311,21329
2023-08-19,T_M001,4004,3524,21809
2023-08-20,T_M001,4053,4026,21836
2023-08-21,T_M001,3854,3587,22103
2023-08-22,T_M001,4219,3557,22765
2023-08-23,T_M001,4116,3611,23270
2023-08-24,T_M001,4593,3782,24081
2023-08-25,T_M001,4359,4314,24126
2023-08-26,T_M001,4308,3934,24500
2023-08-27,T_M001,3600,4085,24015
2023-08-28,T_M001,3187,3464,23738
2023-08-29,T_M001,4182,4317,23603
2023-08-30,T_M001,4507,4431,23679
2023-08-31,T_M001,3758,3749,23688
2023-09-01,T_M001,2147,1749,24086
2023-09-02,T_M001,2164,1890,24360
2023-09-03,T_M001,2118,1869,24609
2023-09-04,T_M001,2047,2043,24613
2023-09-05,T_M001,1890,1755,24748
2023-09-06,T_M001,2161,1938,24971
2023-09-07,T_M001,2044,2200,24815
2023-09-08,T_M001,1892,1723,24984
2023-09-09,T_M001,2134,2045,25073
2023-09-10,T_M001,2006,2030,25049
2023-09-11,T_M001,2273,2036,25286
2023-09-12,T_M001,2302,1916,25672
2023-09-13,T_M001,2247,1513,26406
2023-09-14,T_M001,1896,2123,26179
2023-09-15,T_M001,2361,1823,26717
2023-09-16,T_M001,1933,1909,26741
2023-09-17,T_M001,2309,1815,27235
2023-09-18,T_M001,1943,2230,26948
2023-09-19,T_M001,2360,2077,27231
2023-09-20,T_M001,2326,2019,27538
2023-09-21,T_M001,1597,2239,26896
2023-09-22,T_M001,1614,1893,26617
2023-09-23,T_M001,2430,2022,27025
2023-09-24,T_M001,1711,1928,26808
2023-09-25,T_M001,1880,2113,26575
2023-09-26,T_M001,2102,1899,26778
2023-09-27,T_M001,2052,2176,26654
2023-09-28,T_M001,1889,2174,26369
2023-09-29,T_M001,2295,2378,26286
2023-09-30,T_M001,1806,2081,26011
2023-10-01,T_M001,1047,932,26126
2023-10-02,T_M001,978,1056,26048
2023-10-03,T_M001,1056,1194,25910
2023-10-04,T_M001,1185,955,26140
2023-10-05,T_M001,840,897,26083
2023-10-06,T_M001,1213,1083,26213
2023-10-07,T_M001,1246,1073,26386
2023-10-08,T_M001,1069,909,26546
2023-10-09,T_M001,1235,922,26859
2023-10-10,T_M001,1067,1116,26810
2023-10-11,T_M001,1063,1029,26844
2023-10-12,T_M001,1111,887,27068
2023-10-13,T_M001,1050,1013,27105
2023-10-14,T_M001,1142,963,27284
2023-10-15,T_M001,856,1078,27062
2023-10-16,T_M001,968,973,27057
2023-10-17,T_M001,932,941,27048
2023-10-18,T_M001,1004,861,27191
2023-10-19,T_M001,1067,974,27284
2023-10-20,T_M001,960,1086,27158
2023-10-21,T_M001,838,1074,26922
2023-10-22,T_M001,1037,1139,26820
2023-10-23,T_M001,980,943,26857
2023-10-24,T_M001,954,1080,26731
2023-10-25,T_M001,1128,1041,26818
2023-10-26,T_M001,822,949,26691
2023-10-27,T_M001,1136,967,26860
2023-10-28,T_M001,818,996,26682
2023-10-29,T_M001,872,971,26583
2023-10-30,T_M001,1070,979,26674
2023-10-31,T_M001,994,927,26741
2023-11-01,T_M001,6750,8302,25189
2023-11-02,T_M001,8769,7680,26278
2023-11-03,T_M001,7594,8200,25672
2023-11-04,T_M001,7205,6574,26303
2023-11-05,T_M001,8014,7348,26969
2023-11-06,T_M001,6928,8320,25577
2023-11-07,T_M001,9243,9099,25721
2023-11-08,T_M001,6972,8488,24205
2023-11-09,T_M001,7821,8151,23875
2023-11-10,T_M001,7967,9312,22530
2023-11-11,T_M001,8821,6789,24562
2023-11-12,T_M001,8101,8108,24555
2023-11-13,T_M001,8121,7840,24836
2023-11-14,T_M001,8465,8231,25070
2023-11-15,T_M001,9049,6699,27420
2023-11-16,T_M001,8349,9672,26097
2023-11-17,T_M001,7870,7555,26412
2023-11-18,T_M001,6909,9491,23830
2023-11-19,T_M001,7761,9325,22266
2023-11-20,T_M001,6019,8405,19880
2023-11-21,T_M001,9452,8729,20603
2023-11-22,T_M001,8696,7310,21989
2023-11-23,T_M001,8311,7912,22388
2023-11-24,T_M001,9922,8380,23930
2023-11-25,T_M001,9015,8160,24785
2023-11-26,T_M001,9655,7325,27115
2023-11-27,T_M001,9094,9020,27189
2023-11-28,T_M001,7760,8006,26943
2023-11-29,T_M001,8140,5659,29424
2023-11-30,T_M001,8610,7934,30100
2023-12-01,T_M001,7368,6252,31216
2023-12-02,T_M001,6558,7415,30359
2023-12-03,T_M001,7925,7122,31162
2023-12-04,T_M001,6750,6846,31066
2023-12-05,T_M001,6517,6285,31298
2023-12-06,T_M001,7576,6966,31908
2023-12-07,T_M001,8494,7463,32939
2023-12-08,T_M001,7484,7024,33399
2023-12-09,T_M001,7183,7186,33396
2023-12-10,T_M001,6686,6992,33090
2023-12-11,T_M001,8145,7286,33949
2023-12-12,T_M001,7055,5929,35075
2023-12-13,T_M001,6859,6556,35378
2023-12-14,T_M001,7376,6949,35805
2023-12-15,T_M001,7772,8891,34686
2023-12-16,T_M001,8441,6568,36559
2023-12-17,T_M001,6126,6963,35722
2023-12-18,T_M001,7154,6008,36868
2023-12-19,T_M001,6477,7853,35492
2023-12-20,T_M001,7563,5988,37067
2023-12-21,T_M001,7502,6851,37718
2023-12-22,T_M001,7284,6069,38933
2023-12-23,T_M001,7358,6173,40118
2023-12-24,T_M001,7052,6584,40586
2023-12-25,T_M001,6485,8309,38762
2023-12-26,T_M001,6530,7843,37449
2023-12-27,T_M001,7594,7766,37277
2023-12-28,T_M001,7069,7464,36882
2023-12-29,T_M001,7877,6029,38730
2023-12-30,T_M001,7834,6208,40356
2023-12-31,T_M001,6643,7921,39078
2023-01-01,T_M002,13259,10467,67666
2023-01-02,T_M002,12362,10406,69622
2023-01-03,T_M002,11211,11387,69446
2023-01-04,T_M002,11072,11651,68867
2023-01-05,T_M002,12151,11191,69827
2023-01-06,T_M002,10973,13830,66970
2023-01-07,T_M002,11493,10977,67486
2023-01-08,T_M002,10286,11681,66091
2023-01-09,T_M002,12232,10396,67927
2023-01-10,T_M002,12078,11644,68361
2023-01-11,T_M002,12475,12462,68374
2023-01-12,T_M002,10991,14001,65364
2023-01-13,T_M002,13311,12353,66322
2023-01-14,T_M002,11480,9408,68394
2023-01-15,T_M002,8632,12409,64617
2023-01-16,T_M002,11829,12017,64429
2023-01-17,T_M002,11499,11054,64874
2023-01-18,T_M002,12491,11689,65676
2023-01-19,T_M002,11660,12260,65076
2023-01-20,T_M002,11429,11734,64771
2023-01-21,T_M002,11581,13090,63262
2023-01-22,T_M002,12111,12787,62586
2023-01-23,T_M002,12036,11134,63488
2023-01-24,T_M002,13119,12423,64184
2023-01-25,T_M002,11306,10380,65110
2023-01-26,T_M002,13564,10970,67704
2023-01-27,T_M002,11583,10656,68631
2023-01-28,T_M002,9391,12082,65940
2023-01-29,T_M002,11911,12768,65083
2023-01-30,T_M002,12896,12270,65709
2023-01-31,T_M002,11937,12397,65249
2023-02-01,T_M002,11035,12277,64007
2023-02-02,T_M002,11503,8723,66787
2023-02-03,T_M002,10007,8961,67833
2023-02-04,T_M002,11130,9255,69708
2023-02-05,T_M002,10543,10116,70135
2023-02-06,T_M002,8688,10670,68153
2023-02-07,T_M002,12524,10925,69752
2023-02-08,T_M002,9123,9740,69135
2023-02-09,T_M002,10264,8388,71011
2023-02-10,T_M002,11152,10498,71665
2023-02-11,T_M002,10323,8646,73342
2023-02-12,T_M002,9228,11494,71076
2023-02-13,T_M002,10849,9974,71951
2023-02-14,T_M002,9614,10466,71099
2023-02-15,T_M002,10330,11514,69915
2023-02-16,T_M002,9070,10140,68845
2023-02-17,T_M002,9558,9069,69334
2023-02-18,T_M002,10998,8857,71475
2023-02-19,T_M002,9021,12578,67918
2023-02-20,T_M002,9935,10858,66995
2023-02-21,T_M002,9945,11527,65413
2023-02-22,T_M002,9631,10052,64992
2023-02-23,T_M002,10446,10130,65308
2023-02-24,T_M002,11298,9282,67324
2023-02-25,T_M002,10548,9840,68032
2023-02-26,T_M002,10265,10369,67928
2023-02-27,T_M002,10476,9404,69000
2023-02-28,T_M002,11570,11020,69550
2023-03-01,T_M002,10210,13015,66745
2023-03-02,T_M002,13450,13126,67069
